ts_utc,ticker,city,band,yes_bid,yes_ask,no_bid,no_ask,volume,kmia_obs,nyc_obs
2026-08-29T19:59Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.32,0.33,0.67,0.68,887,81,74
2026-08-29T19:59Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.39,0.44,0.56,0.61,2719,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.53,0.56,0.44,0.47,2410,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.02,0.98,1.00,4011,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,922,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.00,0.01,0.99,1.00,3749,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.23,0.77,0.79,12,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.37,0.38,0.62,0.63,186,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.17,0.18,0.82,0.83,109,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.06,0.10,0.90,0.94,117,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.04,0.07,0.93,0.96,50,81,74
2026-08-29T19:59Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.00,0.01,0.99,1.00,16876,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.01,0.99,1.00,18284,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,14996,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6320,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.99,1.00,0.00,0.01,23886,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1598,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.05,0.07,0.93,0.95,175,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.35,0.36,0.64,0.65,704,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.41,0.42,0.58,0.59,417,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.15,0.16,0.84,0.85,698,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.02,0.03,0.97,0.98,1662,81,74
2026-08-29T19:59Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.07,0.08,0.92,0.93,17328,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,17712,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4493,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,4748,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG29-T79,NY,T79,0.90,0.92,0.08,0.10,25936,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2395,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.30,0.31,0.69,0.70,514,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.13,0.14,0.86,0.87,121,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.05,0.06,0.94,0.95,193,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.02,0.98,1.00,1092,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG30-T82,NY,T82,0.47,0.48,0.52,0.53,1863,81,74
2026-08-29T19:59Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,35956,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.91,0.92,0.08,0.09,16190,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.06,0.07,0.93,0.94,9188,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4100,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12091,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1441,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.31,0.32,0.68,0.69,211,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.25,0.26,0.74,0.75,122,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.07,0.08,0.92,0.93,288,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.01,0.03,0.97,0.99,390,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.33,0.34,0.66,0.67,887,81,74
2026-08-29T20:09Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.38,0.42,0.58,0.62,2776,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.53,0.59,0.41,0.47,2682,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.00,0.02,0.98,1.00,4011,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,922,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.00,0.01,0.99,1.00,3749,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.23,0.77,0.79,12,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.37,0.38,0.62,0.63,186,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.17,0.18,0.82,0.83,109,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.06,0.10,0.90,0.94,117,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.04,0.07,0.93,0.96,50,81,74
2026-08-29T20:09Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.00,0.01,0.99,1.00,16876,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.01,0.99,1.00,18316,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,15001,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6325,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.99,1.00,0.00,0.01,24670,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1604,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.05,0.07,0.93,0.95,175,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.35,0.36,0.64,0.65,704,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.41,0.42,0.58,0.59,418,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.15,0.16,0.84,0.85,704,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.02,0.03,0.97,0.98,1663,81,74
2026-08-29T20:09Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.07,0.10,0.90,0.93,18137,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,17712,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4504,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,4748,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG29-T79,NY,T79,0.90,0.92,0.08,0.10,26970,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2395,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.30,0.31,0.69,0.70,514,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.13,0.14,0.86,0.87,121,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.04,0.05,0.95,0.96,456,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.02,0.98,1.00,1092,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG30-T82,NY,T82,0.47,0.48,0.52,0.53,1865,81,74
2026-08-29T20:09Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,74
2026-08-29T21:38Z,KXHIGHMIA-26AUG29-T95,MIA,95,0.0000,0.0100,0.9900,1.0000,1603.50,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG29-T88,MIA,,0.9800,0.9900,0.0100,0.0200,32386.74,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG29-B94.5,MIA,94,0.0000,0.0100,0.9900,1.0000,6324.67,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG29-B92.5,MIA,92,0.0000,0.0100,0.9900,1.0000,15109.44,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG29-B90.5,MIA,90,0.0100,0.0200,0.9800,0.9900,20996.87,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG29-B88.5,MIA,88,0.0000,0.0100,0.9900,1.0000,22187.58,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG30-T94,MIA,94,0.0100,0.0200,0.9800,0.9900,347.00,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG30-T87,MIA,,0.0300,0.0600,0.9400,0.9700,1800.15,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG30-B93.5,MIA,93,0.1300,0.1400,0.8600,0.8700,888.19,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG30-B91.5,MIA,91,0.4200,0.4300,0.5700,0.5800,448.23,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG30-B89.5,MIA,89,0.3500,0.3600,0.6400,0.6500,710.76,81,75
2026-08-29T21:38Z,KXHIGHMIA-26AUG30-B87.5,MIA,87,0.0600,0.0700,0.9300,0.9400,222.72,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG29-T86,NY,86,0.0000,0.0100,0.9900,1.0000,2394.69,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG29-T79,NY,,0.9600,0.9700,0.0300,0.0400,32299.98,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG29-B85.5,NY,85,0.0000,0.0100,0.9900,1.0000,4748.32,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG29-B83.5,NY,83,0.0000,0.0100,0.9900,1.0000,4503.57,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG29-B81.5,NY,81,0.0000,0.0100,0.9900,1.0000,17988.09,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG29-B79.5,NY,79,0.0300,0.0500,0.9500,0.9700,23854.35,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG30-T89,NY,89,0.0000,0.0100,0.9900,1.0000,1014.00,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG30-T82,NY,,0.5100,0.5200,0.4800,0.4900,1999.49,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG30-B88.5,NY,88,0.0100,0.0200,0.9800,0.9900,1092.00,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG30-B86.5,NY,86,0.0200,0.0400,0.9600,0.9800,466.03,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG30-B84.5,NY,84,0.1500,0.1600,0.8400,0.8500,420.92,81,75
2026-08-29T21:38Z,KXHIGHNY-26AUG30-B82.5,NY,82,0.3100,0.3200,0.6800,0.6900,758.13,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG29-T87,CHI,87,0.0000,0.0100,0.9900,1.0000,1440.62,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG29-T80,CHI,,0.0000,0.0100,0.9900,1.0000,12090.52,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG29-B86.5,CHI,86,0.0000,0.0100,0.9900,1.0000,4099.86,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG29-B84.5,CHI,84,0.0000,0.0100,0.9900,1.0000,9584.98,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG29-B82.5,CHI,82,0.9900,1.0000,0.0000,0.0100,19268.19,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG29-B80.5,CHI,80,0.0000,0.0100,0.9900,1.0000,80212.63,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG30-T93,CHI,93,0.0000,0.0100,0.9900,1.0000,1049.00,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG30-T86,CHI,,0.4000,0.4100,0.5900,0.6000,1099.99,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG30-B92.5,CHI,92,0.0100,0.0200,0.9800,0.9900,399.00,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG30-B90.5,CHI,90,0.0600,0.0700,0.9300,0.9400,391.94,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG30-B88.5,CHI,88,0.2600,0.2700,0.7300,0.7400,236.89,81,75
2026-08-29T21:38Z,KXHIGHCHI-26AUG30-B86.5,CHI,86,0.3000,0.3100,0.6900,0.7000,227.30,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,80213,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.99,1.00,0.00,0.01,19434,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,9585,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4100,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12091,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1441,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.30,0.31,0.69,0.70,227,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.26,0.27,0.73,0.74,237,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.06,0.07,0.93,0.94,392,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.01,0.02,0.98,0.99,399,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.40,0.41,0.59,0.60,1100,81,75
2026-08-29T21:45Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.18,0.23,0.77,0.82,5541,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.68,0.71,0.29,0.32,4585,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.05,0.08,0.92,0.95,5407,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,937,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.00,0.01,0.99,1.00,3785,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.15,0.21,0.79,0.85,36,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.39,0.43,0.57,0.61,220,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.18,0.20,0.80,0.82,112,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.09,0.91,0.95,121,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.07,0.14,0.86,0.93,52,81,75
2026-08-29T21:45Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.00,0.01,0.99,1.00,22188,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.01,0.02,0.98,0.99,20998,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,15111,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6326,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.97,0.99,0.01,0.03,32427,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1604,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.06,0.08,0.92,0.94,223,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.35,0.38,0.62,0.65,711,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.42,0.43,0.57,0.58,471,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.13,0.14,0.86,0.87,888,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.03,0.05,0.95,0.97,1800,81,75
2026-08-29T21:45Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.01,0.03,0.97,0.99,24108,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,17988,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4504,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,4748,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG29-T79,NY,T79,0.97,0.99,0.01,0.03,32548,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2395,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.31,0.32,0.68,0.69,758,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.15,0.16,0.84,0.85,421,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.02,0.04,0.96,0.98,466,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.01,0.02,0.98,0.99,1092,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG30-T82,NY,T82,0.51,0.52,0.48,0.49,2008,81,75
2026-08-29T21:45Z,KXHIGHNY-26AUG30-T89,NY,T89,0.00,0.01,0.99,1.00,1014,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG29-B80.5,CHI,B80.5,0.00,0.01,0.99,1.00,83953,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG29-B82.5,CHI,B82.5,0.99,1.00,0.00,0.01,19696,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG29-B84.5,CHI,B84.5,0.00,0.01,0.99,1.00,9586,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG29-B86.5,CHI,B86.5,0.00,0.01,0.99,1.00,4100,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG29-T80,CHI,T80,0.00,0.01,0.99,1.00,12091,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG29-T87,CHI,T87,0.00,0.01,0.99,1.00,1441,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG30-B86.5,CHI,B86.5,0.30,0.31,0.69,0.70,246,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG30-B88.5,CHI,B88.5,0.23,0.26,0.74,0.77,256,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG30-B90.5,CHI,B90.5,0.03,0.07,0.93,0.97,586,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG30-B92.5,CHI,B92.5,0.01,0.02,0.98,0.99,418,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG30-T86,CHI,T86,0.43,0.45,0.55,0.57,1304,81,75
2026-08-29T22:06Z,KXHIGHCHI-26AUG30-T93,CHI,T93,0.00,0.01,0.99,1.00,1049,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG29-B90.5,DEN,B90.5,0.17,0.19,0.81,0.83,5673,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG29-B92.5,DEN,B92.5,0.73,0.75,0.25,0.27,5003,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG29-B94.5,DEN,B94.5,0.04,0.05,0.95,0.96,5407,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG29-B96.5,DEN,B96.5,0.00,0.01,0.99,1.00,937,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG29-T90,DEN,T90,0.00,0.01,0.99,1.00,3785,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG29-T97,DEN,T97,0.00,0.01,0.99,1.00,427,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG30-B85.5,DEN,B85.5,0.21,0.23,0.77,0.79,36,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG30-B87.5,DEN,B87.5,0.40,0.41,0.59,0.60,266,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG30-B89.5,DEN,B89.5,0.18,0.19,0.81,0.82,112,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG30-B91.5,DEN,B91.5,0.05,0.09,0.91,0.95,121,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG30-T85,DEN,T85,0.07,0.08,0.92,0.93,52,81,75
2026-08-29T22:06Z,KXHIGHDEN-26AUG30-T92,DEN,T92,0.00,0.02,0.98,1.00,905,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG29-B88.5,MIA,B88.5,0.00,0.01,0.99,1.00,22188,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG29-B90.5,MIA,B90.5,0.00,0.02,0.98,1.00,21007,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG29-B92.5,MIA,B92.5,0.00,0.01,0.99,1.00,15205,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG29-B94.5,MIA,B94.5,0.00,0.01,0.99,1.00,6326,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG29-T88,MIA,T88,0.98,1.00,0.00,0.02,32454,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG29-T95,MIA,T95,0.00,0.01,0.99,1.00,1604,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG30-B87.5,MIA,B87.5,0.06,0.07,0.93,0.94,234,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG30-B89.5,MIA,B89.5,0.32,0.36,0.64,0.68,712,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG30-B91.5,MIA,B91.5,0.42,0.43,0.57,0.58,489,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG30-B93.5,MIA,B93.5,0.13,0.14,0.86,0.87,888,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG30-T87,MIA,T87,0.03,0.05,0.95,0.97,1800,81,75
2026-08-29T22:06Z,KXHIGHMIA-26AUG30-T94,MIA,T94,0.01,0.02,0.98,0.99,347,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG29-B79.5,NY,B79.5,0.01,0.02,0.98,0.99,24573,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG29-B81.5,NY,B81.5,0.00,0.01,0.99,1.00,17988,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG29-B83.5,NY,B83.5,0.00,0.01,0.99,1.00,4504,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG29-B85.5,NY,B85.5,0.00,0.01,0.99,1.00,4748,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG29-T79,NY,T79,0.97,0.99,0.01,0.03,33084,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG29-T86,NY,T86,0.00,0.01,0.99,1.00,2395,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG30-B82.5,NY,B82.5,0.31,0.32,0.68,0.69,772,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG30-B84.5,NY,B84.5,0.16,0.20,0.80,0.84,603,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG30-B86.5,NY,B86.5,0.02,0.04,0.96,0.98,466,81,75
2026-08-29T22:06Z,KXHIGHNY-26AUG30-B88.5,NY,B88.5,0.00,0.02,0.98,1.00,1097,81,75
